28	5	42.9310774024	46.4771422858	50.9936418998	27.5519307849	149.254	40.8163	10.3093	0.0001475	0.0004925	1.00536737751	1.00536737751	1.07344155651	1.12382220274	
29	5	42.9155265505	46.5429370177	51.5674209355	27.8247958361	149.254	42.5532	10.101	0.0001475	0.0004925	1.00520721095	1.00520721095	1.11041156589	1.10471503158	
30	5	42.7883133981	45.9729326923	52.0093587005	29.0542314304	153.846	40.1606	10.101	0.0001525	0.0004875	1.00703395708	1.00703395708	1.07355389718	1.11819861381	
31	10	43.1740225026	46.5112167155	51.7758441911	28.5537843804	149.254	39.8406	10.101	0.0001525	0.0004875	0.995746037439	0.995746037439	1.06270240494	1.11240289255	
32	10	42.9707593879	46.5247067832	51.14491464	28.0041409799	149.254	40.1606	10.3093	0.0001475	0.0004925	1.00439845125	1.00439845125	1.07360088527	1.1183941456	
33	10	43.50997413	46.4534897432	50.7905956447	27.4883030186	153.846	40.1606	10.3093	0.0001475	0.0004925	0.991565851088	0.991565851088	1.08166402387	1.10917037816	
34	10	42.7571728481	46.4077955512	51.3997761382	28.2204754411	149.254	41.4938	10.101	0.0001475	0.0004875	1.00716794555	1.00716794555	1.06265447828	1.1302538837	
35	10	43.115093206	46.3055963197	51.8759175625	27.6555849951	149.254	38.9105	10.3093	0.0001475	0.0004925	1.0006898202	1.0006898202	1.08481153604	1.14207498657	
36	20	42.962471874	46.8901290689	51.7794229607	28.1694785990	153.846	40.4858	10.3093	0.0001475	0.0004925	1.00358358159	1.00358358159	1.08778762999	1.10930598883	
37	20	42.3809429438	46.9589539839	51.9982702556	28.3923407464	153.846	39.8406	10.101	0.0001475	0.0004975	1.0162443917	1.0162443917	1.06025037579	1.11503848081	
38	20	43.3328503938	46.8674469454	52.030481628	28.7333536462	153.846	40.1606	10.101	0.0001475	0.0004975	0.993130622498	0.993130622498	1.07368572798	1.11246139783	
39	20	42.8789554257	46.3031404721	52.5456822619	28.2424555276	153.846	40.8163	10.101	0.0001475	0.0004875	1.00494293512	1.00494293512	1.07613155515	1.11505419659	
40	20	42.4372916336	46.0593943875	51.6455288381	28.4124222288	153.846	41.4938	10.101	0.0001475	0.0004925	1.01546666223	1.01546666223	1.06806290994	1.12363928081	
41	50	42.552979803	46.7132990438	51.8895676552	28.5222919876	153.846	40.4858	10.3093	0.0001475	0.0004925	1.01167031837	1.01167031837	1.07349801269	1.11211525609	
42	50	42.3230683977	46.4869449711	51.6345670083	28.1635700450	153.846	40.8163	10.3093	0.0001475	0.0004925	1.01734812844	1.01734812844	1.07613155515	1.12100077172	
43	50	42.8512030297	46.7198050995	51.8441434227	28.5804574804	153.846	41.1523	10.3093	0.0001475	0.0004925	1.00504546842	1.00504546842	1.07344155651	1.11801469621	
44	50	42.4448722783	46.6205696951	51.6877329537	28.3354565757	153.846	39.5257	10.3093	0.0001475	0.0004925	1.0145045632	1.0145045632	1.07062738377	1.11505419659	
45	50	42.8389278349	46.5686560901	53.0276541707	29.3394726621	153.846	40.4858	10.3093	0.0001475	0.0004975	1.00444589157	1.00444589157	1.07065539311	1.10917037816	
46	100	43.4089801884	46.5255003171	51.9994893995	28.4693332407	149.254	40.8163	10.3093	0.0001475	0.0004925	0.993492140498	0.993492140498	1.0708145971	1.11503848082	
47	100	42.8009450833	46.7773938245	52.2812234765	28.7374828909	153.846	40.1606	10.3093	0.0001475	0.0004925	1.00637217595	1.00637217595	1.06795114387	1.11196520089	
48	100	42.8591470258	46.5597156863	51.764226711	28.4279632318	153.846	40.4858	10.3093	0.0001475	0.0004975	1.00489951137	1.00489951137	1.0708145971	1.11503848082	
49	100	42.7452077795	46.6267958861	51.3205019027	27.7447234927	153.846	41.841	10.3093	0.0001475	0.0004875	1.00762099093	1.00762099093	1.0652346825	1.11505419659	
50	100	42.9239251958	46.2695342926	52.1065265889	28.5943775075	153.846	41.4938	10.101	0.0001475	0.0004975	1.00334280294	1.00334280294	1.07349801269	1.12394735226	
51	5	42.8603066661	47.3389631431	49.9327466737	26.4354697975	153.846	41.1523	10.3093	0.0001475	0.0004925	1.00498707113	1.00498707113	1.0573282098	1.12394735226	
52	5	42.6688747668	46.7244755123	49.2578267196	26.7852288790	153.846	42.1941	10.101	0.0001475	0.0004925	1.00792966921	1.00792966921	1.07065539311	1.10917037816	
53	5	43.0094767666	46.6263436841	53.9189475041	28.8348941627	149.254	40.4858	10.3093	0.0001525	0.0004875	1.0032692827	1.0032692827	1.07116139203	1.10969397633	
54	5	43.4222896349	46.46961258	52.8791512956	29.3463124423	153.846	37.4532	10.3093	0.0001475	0.0004975	0.994617925868	0.994617925868	1.07901694217	1.10627774845	
55	5	42.9204792001	45.5884173254	50.2986504285	28.0726556873	149.254	40.8163	10.3093	0.0001475	0.0005075	1.00490232793	1.00490232793	1.07666297794	1.13977578418	
56	10	42.9269408959	46.3759455762	52.3723750404	28.0066390540	153.846	41.841	10.3093	0.0001475	0.0004875	1.00458381528	1.00458381528	1.07613155515	1.10334832823	
57	10	43.2907881818	46.8764050835	52.4714992775	27.7117568117	149.254	40.4858	10.3093	0.0001525	0.0004975	0.9953989563	0.9953989563	1.04121430005	1.10612911084	
58	10	42.8149985635	46.8089196488	52.3356639148	29.0629920078	153.846	40.8163	10.101	0.0001475	0.0004925	1.00592187652	1.00592187652	1.09577411171	1.10624850885	
59	10	43.4293002064	46.2315439608	51.7156320291	28.7807211125	149.254	41.1523	10.3093	0.0001475	0.0004875	0.993034094834	0.993034094834	1.05455628038	1.12100077172	
60	10	42.9875600414	46.8743193951	51.9429975546	27.2631830670	153.846	39.2157	10.3093	0.0001475	0.0004875	1.00195278041	1.00195278041	1.07613155515	1.127011113	
61	20	42.8546808494	46.842205416	51.8816261598	27.6455000168	153.846	40.4858	10.3093	0.0001475	0.0004975	1.00475744962	1.00475744962	1.06517923107	1.12100077172	
62	20	42.9004602998	46.7767379039	52.008997193	28.8742420343	153.846	40.4858	10.3093	0.0001475	0.0004875	1.00476982973	1.00476982973	1.07065539311	1.10917037816	
63	20	42.8367396404	46.442777688	51.4089747316	28.1351951923	153.846	42.5532	10.3093	0.0001475	0.0004975	1.00442413981	1.00442413981	1.0679790832	1.11801469621	
64	20	42.8839426356	46.464311339	51.8113883772	28.1583732389	153.846	42.1941	10.3093	0.0001475	0.0004875	1.00437927452	1.00437927452	1.07349801269	1.11819861381	
65	20	42.2265443739	46.7108877017	52.6606724132	28.8773960456	153.846	40.1606	10.3093	0.0001525	0.0004875	1.01814213642	1.01814213642	1.08166402387	1.10334832823	
66	50	42.9650182177	46.507375314	51.135500692	27.3762797463	153.846	42.9185	10.3093	0.0001475	0.0004975	1.00332064502	1.00332064502	1.06251660988	1.12975550552	
67	50	42.8409446043	46.4781804501	51.972854492	28.3763893302	153.846	40.8163	10.101	0.0001475	0.0004925	1.00509008907	1.00509008907	1.08459350088	1.11226690329	
68	50	42.8318491902	46.5634734568	51.2670532207	27.8127282030	153.846	40.8163	10.3093	0.0001525	0.0004875	1.00439643261	1.00439643261	1.06307409251	1.11249381343	
69	50	42.9008045531	46.4051745231	51.6872689302	28.3794263467	153.846	40.1606	10.3093	0.0001475	0.0004975	1.00414214916	1.00414214916	1.07062738377	1.12100077172	
70	50	42.9279318613	46.5151353387	52.3650875637	29.0798239364	153.846	41.4938	10.3093	0.0001475	0.0004925	1.00365513225	1.00365513225	1.07355389718	1.1179851464	
71	100	43.3919806506	46.5291340595	51.4618288951	27.8224983485	149.254	41.4938	10.3093	0.0001475	0.0004975	0.99369663843	0.99369663843	1.06517923107	1.12100077172	
72	100	42.8878558278	46.4169414097	51.7747502467	28.2896348065	153.846	42.5532	10.3093	0.0001475	0.0004975	1.00491177823	1.00491177823	1.07062738377	1.11505419659	
73	100	42.9276302583	46.534284796	51.8234066133	28.0581386652	153.846	41.1523	10.3093	0.0001475	0.0004975	1.00362792164	1.00362792164	1.07065539311	1.12100077172	
74	100	43.3494521266	46.4850598934	51.9565762467	28.3979100349	149.254	40.1606	10.3093	0.0001475	0.0004975	0.994467941993	0.994467941993	1.0652346825	1.11505419659	
75	100	42.8604784701	46.364388143	51.9328052238	27.2654928307	153.846	40.1606	10.3093	0.0001475	0.0004975	1.00478112962	1.00478112962	1.06517923107	1.12100077172	
